price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,sqft_living15,sqft_lot15,yr_sold_built
303000.0,2,1.5,1400,1650,3.0,0,0,3,7,1400,0,1430,1650,15
299000.0,5,2.5,2220,9360,1.0,0,0,4,7,1110,1110,1780,7704,46
285000.0,3,2.5,1660,6263,2.0,0,0,3,8,1660,0,2190,6192,11
680000.0,3,1.75,2330,9652,1.0,0,0,4,8,1590,740,2420,9631,46
285000.0,4,1.75,1440,6720,1.0,0,0,5,6,720,720,1820,6784,60
707000.0,4,2.25,2920,17023,1.0,0,0,4,9,1690,1230,2710,10681,37
690000.0,3,2.0,1760,6428,1.0,0,0,4,7,980,780,1760,6004,72
872000.0,4,2.25,2860,40284,2.0,0,0,3,10,2860,0,2670,92782,32
290000.0,4,1.75,2090,12750,1.0,0,0,3,8,1360,730,2040,12300,47
425000.0,4,1.75,1910,16785,1.0,0,0,4,7,1110,800,1590,9900,34
925000.0,3,2.75,3280,10558,1.0,0,2,4,9,2040,1240,3150,9998,36
340500.0,3,1.0,1770,12458,1.0,0,0,3,7,1770,0,2000,8225,57
365000.0,2,1.0,920,6600,1.0,0,0,4,6,920,0,1370,5500,104
725000.0,3,1.75,1690,8489,1.0,0,0,4,7,1690,0,1850,8536,55
811000.0,3,3.0,2470,7410,2.0,0,0,5,8,1860,610,2390,7800,37
299000.0,3,1.0,1040,9514,1.0,0,0,4,7,1040,0,1040,9514,45
287500.0,4,2.0,1220,9147,1.0,0,0,5,7,1220,0,1220,8576,62
879950.0,4,2.25,3500,13875,1.0,0,4,4,9,1830,1670,2960,15000,76
135900.0,2,1.0,760,3800,1.0,0,0,3,6,760,0,1220,7410,64
1225000.0,4,2.25,3070,16028,1.0,0,3,3,9,1870,1200,3070,19822,38
522500.0,4,1.75,2100,6480,1.0,0,0,5,7,1300,800,1840,7500,67
399500.0,4,1.5,1660,6617,1.0,0,0,5,7,1660,0,950,7440,68
450000.0,3,1.0,1430,5960,1.5,0,0,4,7,1430,0,1140,3960,98
218000.0,4,1.0,1620,17500,1.0,0,0,3,7,1620,0,2400,17394,52
289999.0,3,2.0,1490,9285,1.0,0,0,3,8,1490,0,2040,6681,20
540000.0,2,1.0,1170,4750,1.0,0,0,3,6,1170,0,1170,2023,112
324950.0,3,1.0,1240,7500,1.0,0,0,4,7,1240,0,1240,9750,38
718500.0,3,2.0,2910,6600,2.0,0,0,4,7,1920,990,1370,5500,114
495000.0,3,2.0,2660,192099,1.0,0,0,4,9,2660,0,2570,43561,50
260000.0,6,2.0,2220,8797,1.0,0,0,3,7,2220,0,1170,5123,37
430000.0,4,1.5,1920,10000,1.0,0,0,4,7,1070,850,1450,10836,60
402500.0,3,3.25,2780,4002,2.0,0,0,3,8,2780,0,1890,4090,5
1415000.0,4,3.0,3110,4408,2.5,0,3,4,10,2510,600,3250,5669,83
275000.0,3,2.25,1820,9766,1.0,0,0,4,7,1450,370,1860,8236,27
250000.0,3,2.25,1765,7652,2.0,0,0,3,7,1765,0,1765,7719,18
665000.0,3,2.75,1800,9550,1.0,0,0,4,7,1320,480,1890,9902,48
425000.0,3,2.5,2650,144183,1.0,0,0,3,8,2650,0,1940,41210,48
760000.0,2,1.0,1410,3600,1.5,0,0,4,7,1310,100,1740,4200,89
447000.0,3,2.5,1650,3076,2.0,0,0,3,7,1650,0,1560,3064,11
205000.0,3,1.0,1180,8240,1.0,0,0,4,7,1180,0,1180,7840,47
191000.0,3,1.5,800,8850,1.0,0,0,4,6,800,0,820,8775,55
350000.0,2,1.75,1430,7921,1.0,0,0,3,7,1430,0,1290,8040,32
789888.0,5,3.5,3300,7860,2.0,0,0,3,9,2410,890,2540,9920,14
443000.0,2,1.0,1220,10170,1.0,0,0,3,7,980,240,1990,9064,67
695000.0,4,3.5,3530,7202,2.0,0,0,3,9,2660,870,2810,8100,14
560000.0,4,2.0,1380,4048,1.5,0,0,4,7,1380,0,1440,3956,109
550000.0,3,1.75,1410,5000,1.0,0,0,4,7,810,600,1760,5000,91
850000.0,2,2.5,3360,6750,2.0,0,0,3,9,3360,0,2510,6750,10
352750.0,4,2.75,2270,24237,1.0,0,0,4,7,1360,910,2050,8016,38
550000.0,4,2.5,2890,9045,2.0,0,0,3,8,2890,0,2840,10114,13
774900.0,5,1.0,1750,3861,1.5,0,0,3,7,1750,0,1700,4255,111
250000.0,3,1.0,1010,8711,1.0,0,0,5,6,1010,0,1250,8053,70
962800.0,4,2.5,3780,23623,2.0,0,0,3,9,3780,0,3370,10210,17
299500.0,3,1.75,1880,11700,1.0,0,0,4,7,1880,0,2230,35200,46
250000.0,2,1.0,800,5220,1.0,0,0,3,6,800,0,1910,5376,71
745000.0,5,4.0,4720,493534,2.0,0,0,5,9,3960,760,2160,219542,40
279475.0,2,1.0,1060,10600,1.5,0,0,3,6,1060,0,1560,21344,47
450000.0,3,2.25,2530,27227,2.0,0,0,3,8,2530,0,2160,30192,27
307700.0,5,2.25,1980,13132,1.0,0,0,4,7,1260,720,1880,11325,52
665000.0,3,1.0,1650,5102,1.0,0,0,4,8,1300,350,1440,5102,61
375000.0,3,2.75,1890,3930,2.0,0,0,3,8,1890,0,2100,4259,15
420000.0,4,2.5,3360,11637,2.0,0,0,3,11,3360,0,3530,11205,25
148000.0,2,1.0,630,4200,1.0,0,0,3,6,630,0,970,4200,84
707000.0,3,1.5,1980,4000,2.0,0,0,3,8,1980,0,1980,3600,95
399000.0,3,1.0,990,4250,1.0,0,0,4,7,840,150,990,4500,90
570000.0,4,2.5,3420,115434,2.0,0,0,3,9,3420,0,3250,111513,25
853000.0,4,2.25,3440,35025,2.0,0,0,3,10,3440,0,3210,35005,27
400000.0,3,1.0,1300,14138,1.0,0,0,4,7,1300,0,2440,12196,71
615000.0,2,1.75,2040,28593,1.5,1,3,4,7,2040,0,2040,35124,95
463000.0,3,1.0,1250,7700,1.0,0,0,4,7,1250,0,1520,7700,60
600000.0,4,2.5,1960,14242,1.0,0,1,4,8,1290,670,2490,10907,56
429000.0,5,2.5,2720,8120,1.0,0,0,3,7,1360,1360,2020,8120,44
980000.0,4,4.25,3250,11780,2.0,0,0,3,8,2360,890,1800,9000,70
359500.0,6,3.75,3190,4700,2.0,0,0,3,8,3190,0,2680,5640,12
715000.0,4,2.5,2570,7980,2.0,0,0,3,9,2570,0,2760,6866,16
240000.0,3,1.75,1420,6984,1.0,0,0,4,7,980,440,1430,7875,35
455000.0,4,2.0,2120,9442,1.0,0,0,5,7,1060,1060,1290,9600,46
610000.0,3,2.5,2080,167270,1.0,0,0,3,7,2080,0,2080,55321,14
675000.0,3,2.75,2740,5735,2.0,0,0,3,9,2740,0,2210,5026,11
283500.0,3,1.75,1250,5375,1.0,0,0,3,7,1250,0,1320,6258,30
235000.0,2,1.0,2150,4500,1.5,0,0,3,7,1260,890,1590,5010,97
827000.0,4,2.5,3230,12100,1.0,0,0,3,9,1870,1360,2670,10200,37
353000.0,2,1.0,860,8511,1.0,0,0,3,7,860,0,1554,8499,65
747500.0,4,2.5,2810,11902,2.0,0,0,4,9,2810,0,2990,10754,21
341000.0,2,1.0,1040,4000,1.0,0,0,3,6,1040,0,1740,4000,101
182000.0,3,1.0,1160,18055,1.0,0,0,2,5,1160,0,1340,10324,64
250000.0,3,2.0,1470,2781,2.0,0,0,3,6,1470,0,1360,3008,11
655000.0,4,3.5,2350,13402,2.0,0,3,3,8,1670,680,2250,9474,20
405000.0,3,2.25,1660,8307,1.0,0,0,4,8,1660,0,2510,7800,53
390000.0,4,1.75,2020,9750,1.0,0,0,3,7,1100,920,1670,9600,39
275400.0,2,1.0,890,8180,1.0,0,0,3,7,890,0,1130,8180,67
791000.0,3,2.25,2430,5500,2.0,0,0,3,8,1810,620,2040,5500,25
424500.0,3,1.75,1460,7700,1.0,0,0,3,7,1460,0,1720,7280,35
430000.0,3,1.0,980,7200,1.0,0,0,4,7,980,0,1180,6572,64
865000.0,4,2.5,2580,10631,2.0,0,2,4,9,2580,0,4220,10631,23
163000.0,2,2.0,1250,7543,1.0,0,0,3,7,1250,0,1250,7506,53
920000.0,4,2.75,3140,9085,1.0,0,2,5,8,1570,1570,2430,9350,53
1028950.0,5,3.25,2680,3011,2.0,0,0,3,9,1870,810,3440,5165,104
325000.0,3,1.75,1810,8048,1.0,0,0,4,7,1290,520,1550,9081,31
315000.0,5,2.5,2090,4698,2.0,0,0,3,7,2090,0,2070,4698,16
227000.0,4,1.0,1120,8763,1.0,0,0,3,6,1120,0,1120,8636,43
179000.0,4,1.75,1790,7175,1.5,0,0,3,6,1410,380,1790,8417,114
276000.0,2,1.0,870,2676,1.0,0,0,3,7,820,50,1500,1719,10
335000.0,4,1.5,3160,19745,1.5,0,0,4,6,1840,1320,1540,8611,47
430000.0,3,2.0,2350,12480,1.0,0,0,3,7,1600,750,2160,12000,33
266490.0,3,2.5,1810,4113,2.0,0,0,3,7,1810,0,1880,4465,10
655000.0,4,2.75,3160,8197,1.0,0,0,3,8,1580,1580,2050,8197,52
635500.0,3,2.0,1660,3600,1.0,0,0,3,7,1000,660,1700,4356,75
235000.0,5,2.5,2500,9583,1.0,0,0,3,7,1300,1200,2120,19352,35
885000.0,3,2.5,2880,11443,2.0,0,0,4,9,2880,0,2840,12530,29
352500.0,3,1.0,1470,8400,1.0,0,0,4,7,1470,0,1470,8400,61
450000.0,3,2.5,1460,7573,2.0,0,0,3,8,1460,0,1910,7668,31
3635000.0,5,6.0,5490,19897,2.0,0,0,3,12,5490,0,2910,17600,9
1050000.0,3,2.25,2480,15022,1.0,0,4,3,9,1330,1150,2500,8178,47
476000.0,2,2.25,1140,1332,3.0,0,0,3,8,1140,0,1140,1267,15
375000.0,3,2.5,1830,13042,2.0,0,0,3,8,1830,0,1940,6996,24
600600.0,4,3.5,3110,6829,2.0,0,0,3,8,3110,0,2910,7425,0
567000.0,4,1.75,2630,11213,1.0,0,2,4,8,1430,1200,2240,15186,66
650000.0,4,1.75,2390,12000,1.0,0,0,3,8,1470,920,2110,12000,35
190000.0,5,2.0,1750,10284,1.0,0,0,4,5,1750,0,1560,9010,71
858000.0,4,3.5,4370,422967,1.0,0,2,4,10,2580,1790,3260,422967,36
435500.0,1,1.75,1020,4512,1.0,0,0,3,7,770,250,1230,5029,78
685000.0,3,2.0,2500,6733,1.0,0,0,3,8,1770,730,1770,6343,36
252000.0,3,2.0,1540,7210,2.0,0,0,4,7,1540,0,1500,7210,30
512500.0,4,2.25,2200,6900,2.0,0,0,4,8,2200,0,2400,6900,39
423800.0,3,2.5,1940,7415,2.0,0,0,3,8,1940,0,1940,8425,49
460000.0,3,2.25,1453,2225,2.0,0,0,4,8,1453,0,1860,2526,29
434000.0,3,2.75,1830,3200,2.0,0,0,3,8,1830,0,2030,3331,23
244000.0,3,1.0,2000,15900,1.0,0,0,3,6,1000,1000,1760,10500,67
348125.0,3,1.0,1400,8451,1.5,0,0,3,7,1400,0,1590,8433,62
585000.0,4,3.25,2400,29252,2.0,0,0,4,8,2400,0,2280,45000,32
230000.0,3,1.0,1390,16000,1.0,0,0,4,6,1390,0,1420,10000,54
450000.0,3,2.0,1680,11250,1.0,0,0,4,8,1680,0,1760,12160,47
393000.0,5,2.0,1820,5054,1.0,0,0,4,7,910,910,1180,5628,45
517000.0,2,1.0,1140,3750,1.0,0,0,4,7,1140,0,1660,4000,89
400000.0,3,1.0,1060,12690,1.0,0,0,3,7,1060,0,1920,10200,45
890000.0,2,1.75,3050,50965,2.0,0,0,3,10,3050,0,3050,40107,24
205950.0,3,1.0,970,11963,1.0,0,0,4,6,970,0,1210,11963,45
209000.0,3,1.0,1320,3954,1.5,0,0,3,6,1320,0,1270,5184,102
430000.0,4,1.75,1890,6000,1.0,0,0,4,6,1110,780,1560,6356,67
534000.0,4,1.75,2040,2750,1.5,0,0,4,6,1260,780,1940,3750,89
735000.0,4,3.0,2370,3672,1.5,0,0,5,7,1650,720,2140,4182,98
873000.0,3,2.25,2720,54450,2.0,0,0,3,11,2720,0,3170,60548,18
475000.0,4,2.25,1970,7532,1.0,0,0,3,8,1390,580,1970,8248,31
325000.0,3,1.75,2180,10230,1.0,0,0,4,7,1090,1090,2130,7200,53
500000.0,3,2.25,2990,216057,2.0,0,0,3,9,2990,0,2840,215622,20
279000.0,4,2.75,2180,8475,1.0,0,0,4,7,1330,850,1500,7140,28
350000.0,3,2.0,1440,5469,1.0,0,0,3,8,1440,0,1980,6198,27
660000.0,4,2.25,3180,13653,2.0,0,0,3,9,3180,0,2910,12350,37
324950.0,2,1.5,1643,14616,1.0,0,1,4,7,1643,0,2270,9940,61
500000.0,4,2.0,1530,7816,1.0,0,0,3,7,1530,0,1480,7816,60
187300.0,2,1.0,1310,7697,1.0,0,0,3,6,850,460,1270,6410,64
345600.0,5,3.5,2800,5120,2.5,0,0,3,9,2800,0,1780,5120,111
400000.0,3,1.5,1510,7642,1.0,0,0,3,7,1510,0,2180,8357,55
935000.0,5,3.0,2700,5001,2.0,0,0,3,10,2700,0,1610,5191,6
374000.0,4,1.75,2220,15600,1.0,0,0,5,7,1140,1080,1670,4800,51
328000.0,3,1.75,1440,45302,2.0,0,0,3,7,1440,0,2080,49658,37
257500.0,3,2.0,1300,9334,1.0,0,0,5,7,1300,0,2210,9636,33
1003000.0,4,2.5,2230,3600,2.0,0,0,5,8,1630,600,2410,4800,108
216500.0,2,1.75,1390,4482,1.0,0,0,4,8,1390,0,1390,4680,34
1185000.0,3,2.25,2760,40946,2.0,0,0,5,10,2760,0,3030,42253,36
360000.0,4,2.5,3200,7282,2.0,0,0,3,9,3200,0,3030,7290,7
699999.0,3,0.75,1240,4000,1.0,0,0,4,7,1240,0,1460,4000,47
535000.0,3,2.5,1960,47044,2.0,0,0,4,8,1960,0,2020,29004,36
464950.0,3,2.0,2190,19800,1.0,0,0,3,7,2190,0,1640,9719,21
925000.0,4,2.5,3540,18168,2.0,0,0,3,10,3540,0,4130,11180,18
930000.0,3,3.25,2640,4080,2.0,0,0,3,9,1840,800,1990,4080,102
727500.0,3,2.0,2660,5000,1.5,0,3,3,8,1940,720,2270,5000,104
325000.0,4,1.75,1670,9500,1.0,0,0,3,7,1670,0,1620,9500,39
695000.0,3,3.25,3080,12100,2.0,0,0,3,8,2080,1000,2100,6581,30
585000.0,4,2.75,2890,6825,1.0,0,0,3,8,1560,1330,1900,10120,41
319000.0,3,2.25,1800,9597,1.0,0,2,3,7,1200,600,1700,13502,51
265000.0,6,2.5,2000,7650,1.5,0,0,4,7,1790,210,1710,7650,55
359000.0,5,1.75,1940,6654,1.5,0,0,4,7,1940,0,2300,9500,61
390000.0,5,1.75,1940,6654,1.5,0,0,4,7,1940,0,2300,9500,62
374500.0,3,1.0,960,9531,1.0,0,0,5,7,960,0,1670,9250,46
661000.0,2,1.5,1750,46173,2.0,0,0,4,8,1750,0,2220,42224,50
900000.0,3,2.5,2320,5000,2.0,0,0,3,8,1620,700,2160,5000,107
600000.0,5,2.5,2380,8204,1.0,0,0,3,8,1540,840,2270,8204,58
2000000.0,5,4.25,6490,10862,2.0,0,3,4,11,3940,2550,3290,14080,23
512500.0,4,1.75,1620,4240,1.5,0,0,5,7,1620,0,1450,4240,99
229500.0,3,1.75,1770,33224,1.0,0,0,4,8,1770,0,1690,22069,46
589000.0,3,2.5,2320,5663,2.0,0,0,3,8,2320,0,2500,4500,11
539950.0,3,2.5,1330,2183,3.0,0,0,3,8,1330,0,1310,5000,1
640000.0,4,2.5,3420,21344,2.0,0,0,3,9,3420,0,2110,21344,12
218250.0,3,1.0,1270,7344,1.0,0,0,3,7,970,300,1290,7300,48
675000.0,4,3.5,2550,3600,2.0,0,2,3,8,1880,670,2090,6000,18
338000.0,5,2.0,1860,9000,2.0,0,0,3,7,1860,0,1390,9752,34
231750.0,3,1.0,1020,7615,1.0,0,0,3,7,1020,0,1470,9515,34
199900.0,1,1.0,720,7140,1.0,0,0,3,6,720,0,1140,7577,84
1059000.0,4,3.5,4460,16271,2.0,0,2,3,11,4460,0,4540,17122,13
263000.0,4,2.75,1830,7315,1.0,0,0,5,7,1250,580,1730,7208,35
279950.0,3,1.5,1520,7200,1.0,0,0,4,7,1160,360,1460,7200,24
395000.0,3,1.5,1080,2940,1.5,0,0,4,7,1080,0,1400,4930,94
252500.0,3,2.0,1900,8002,1.0,0,0,3,7,1900,0,1900,6086,23
1150000.0,4,3.75,5300,37034,2.0,0,0,3,11,5300,0,3730,37034,26
205000.0,3,1.0,1370,10708,1.0,0,0,3,7,1370,0,1770,14482,45
654000.0,5,2.5,2960,8968,1.0,0,0,4,8,1640,1320,1890,9077,49
200000.0,3,1.0,960,213008,1.0,0,0,2,6,960,0,1520,57499,82
700000.0,3,2.5,2190,7982,2.0,0,0,3,8,2190,0,2090,8888,10
2720000.0,4,3.25,3990,18115,2.0,0,0,4,11,3990,0,3450,16087,25
306000.0,2,1.75,1200,2622,1.0,0,0,5,7,800,400,1310,1926,58
270000.0,3,2.5,1780,5015,2.0,0,0,3,7,1780,0,2010,5250,5
340000.0,3,2.25,2630,9916,2.0,0,0,4,9,2630,0,2470,10810,26
450000.0,4,2.5,2300,19250,1.0,0,0,4,7,2300,0,1460,19250,59
580000.0,4,2.75,3210,6825,1.0,0,0,5,7,1810,1400,1840,8000,39
435000.0,4,1.75,2290,4400,1.0,0,3,3,7,1290,1000,1820,4000,55
690000.0,4,2.5,2780,4688,2.0,0,0,3,9,2780,0,3000,6029,11
720000.0,4,2.5,2650,11520,2.0,0,0,3,8,2110,540,2000,7680,26
403000.0,3,2.25,1840,13020,1.0,0,0,3,8,1390,450,2210,13020,35
440000.0,3,2.75,1560,7392,1.0,0,0,5,7,1030,530,1870,7520,42
178500.0,3,1.0,1200,8470,1.0,0,0,5,7,1200,0,1200,7952,53
270000.0,4,2.5,1900,8282,1.0,0,0,3,7,1900,0,1420,8350,46
129888.0,2,1.0,710,9900,1.0,0,0,3,6,710,0,1070,9900,71
260000.0,3,1.75,1360,15210,1.0,0,0,3,7,1360,0,1610,7800,28
339950.0,5,2.5,2990,7292,2.0,0,0,4,8,2990,0,2150,8190,24
250000.0,3,1.0,1640,26127,2.0,0,0,3,6,1640,0,1620,25788,39
680000.0,3,3.5,3650,103672,1.0,0,0,3,10,2050,1600,2550,16140,4
660000.0,10,3.0,2920,3745,2.0,0,0,4,7,1860,1060,1810,3745,101
1225000.0,3,3.5,3680,11491,2.0,0,2,3,11,3680,0,3710,10030,15
550000.0,3,2.0,1830,9152,1.0,0,0,5,8,1830,0,1770,9220,55
675000.0,5,2.75,2570,12906,2.0,0,0,3,8,2570,0,2580,12927,28
981000.0,3,3.25,2730,9588,2.0,0,1,3,10,1900,830,2730,12736,31
168000.0,3,1.0,1150,8000,1.5,0,0,4,6,1150,0,1170,9600,102
1000000.0,4,3.0,4260,18687,2.0,0,0,3,11,4260,0,3490,16772,18
320000.0,3,1.0,1260,9600,1.0,0,0,3,7,1260,0,1530,9790,45
959000.0,6,3.25,4440,17424,1.0,0,1,4,9,2220,2220,2660,10768,56
372000.0,4,1.0,2300,7680,1.0,0,0,3,7,1270,1030,1840,5120,56
391500.0,3,2.5,1920,9625,2.0,0,0,3,8,1920,0,1920,10343,21
390000.0,2,1.0,1080,4725,1.5,0,0,3,7,1080,0,1520,4961,71
302000.0,2,1.0,890,5000,1.0,0,0,4,6,890,0,1160,5000,67
495000.0,3,3.5,1650,1577,2.0,0,0,3,7,1100,550,1580,1280,2
504500.0,3,2.5,1820,1545,3.0,0,2,3,8,1640,180,1440,1290,16
555000.0,4,1.75,2320,4800,1.5,0,0,3,7,2170,150,1390,4800,97
1550000.0,4,3.5,3260,5000,2.0,0,0,5,9,2630,630,2600,5000,78
550000.0,3,1.5,1730,5750,1.0,0,0,3,7,1250,480,1370,5750,67
1800000.0,4,2.5,3320,8325,2.5,0,0,5,10,3320,0,3680,6050,109
655000.0,1,1.0,1660,5422,1.0,0,0,4,7,830,830,1100,5356,107
685000.0,3,2.5,3290,90796,2.0,0,0,4,10,3290,0,2700,55023,23
721000.0,4,2.0,2280,8339,1.0,0,0,4,7,1220,1060,1970,8340,61
1518630.0,4,4.25,3650,5328,1.5,0,0,3,9,2330,1320,1710,3600,107
365000.0,4,2.5,1620,219542,2.0,0,0,3,7,1620,0,2240,217800,35
458000.0,3,2.0,2020,8555,1.0,0,0,4,7,1220,800,1600,8148,57
280000.0,2,1.0,1150,12861,1.0,0,0,3,6,1150,0,1170,7574,56
628000.0,4,1.75,1940,3060,1.0,0,0,4,7,1000,940,1320,3060,104
781500.0,4,2.5,3440,6332,2.0,0,0,3,10,3440,0,3310,6528,14
295000.0,3,1.75,2000,7560,1.0,0,0,4,7,1300,700,1900,8301,46
435000.0,2,1.0,750,2786,1.0,0,0,5,7,750,0,1700,4653,68
300000.0,3,1.75,1420,7200,1.0,0,0,3,7,1000,420,1550,8640,36
208500.0,2,1.0,880,4814,1.0,0,0,4,5,880,0,1010,6160,109
930000.0,2,2.5,2680,11214,1.0,0,0,3,9,2680,0,2305,6908,8
316000.0,2,2.0,860,3000,1.0,0,0,3,6,860,0,1290,3500,109
249900.0,3,2.0,1310,6738,1.0,0,0,4,7,1310,0,1290,8067,24
675000.0,3,2.25,1780,4252,2.0,0,0,4,8,1540,240,2220,4000,25
447000.0,3,2.25,1440,4667,2.0,0,0,3,7,1440,0,1610,4756,29
675000.0,3,2.0,1510,3817,1.5,0,0,3,8,1510,0,1510,3817,110
546000.0,4,2.5,2100,1397,3.0,0,0,3,8,1580,520,1490,1201,7
310000.0,3,2.0,1310,1361,3.0,0,0,3,7,1310,0,1370,1608,11
190000.0,3,1.0,1280,5100,1.0,0,0,3,7,880,400,1360,6120,54
650000.0,3,1.5,1320,8114,1.0,0,0,3,8,1320,0,2110,8114,63
585000.0,3,2.5,1740,2350,2.0,0,0,3,8,1130,610,1740,3201,19
1430800.0,4,2.5,2910,7364,2.0,0,0,3,10,2910,0,2480,8400,11
565000.0,4,2.5,2500,12090,1.0,0,0,3,9,2500,0,3380,12760,32
174900.0,3,1.0,1100,6000,1.5,0,0,2,6,1100,0,960,5880,88
360000.0,3,2.25,1381,1180,3.0,0,0,3,8,1381,0,1381,1180,7
234000.0,3,1.0,960,9624,1.0,0,0,3,7,960,0,1540,9624,62
575000.0,8,3.0,3840,15990,1.0,0,0,3,7,2530,1310,1380,8172,53
315000.0,3,2.5,2200,5954,2.0,0,0,3,7,2200,0,2200,5046,11
225000.0,3,1.0,1250,7820,1.0,0,0,3,7,1250,0,1300,7920,48
370000.0,3,1.5,2380,14500,1.0,0,0,4,7,1850,530,1830,13600,53
606000.0,3,1.0,1500,3920,1.0,0,0,3,7,1000,500,1640,4017,67
272500.0,3,2.0,1410,7622,1.0,0,0,4,7,1410,0,1830,8330,31
475000.0,3,1.75,1680,3420,1.0,0,0,3,7,960,720,1680,4080,23
270000.0,3,1.0,1500,13500,1.0,0,0,4,7,1500,0,1350,13680,46
624000.0,4,1.75,2710,9216,1.0,0,0,3,8,1440,1270,1960,6350,53
355000.0,3,1.75,1730,7416,1.5,0,0,3,7,1730,0,1390,6490,60
345000.0,3,1.0,960,3844,1.0,0,0,3,7,960,0,1020,3844,42
342000.0,4,2.5,2380,7792,2.0,0,0,3,8,2380,0,2260,7378,21
316000.0,3,1.75,1120,98445,1.5,0,2,4,7,1120,0,1620,34200,97
539950.0,4,2.5,2960,37430,2.0,0,0,3,9,2960,0,2800,36384,24
221347.0,3,2.0,1580,6655,1.0,0,0,3,6,790,790,1090,6655,71
330000.0,3,2.5,1870,4657,2.0,0,0,3,8,1870,0,2290,4795,14
279000.0,4,2.5,1810,13000,1.0,0,0,4,8,1470,340,1850,13000,37
850000.0,4,3.0,2550,3784,1.5,0,0,4,8,1750,800,2100,4560,114
746000.0,3,1.75,1910,12321,1.0,0,0,4,7,1100,810,1910,11761,63
478000.0,2,2.0,1200,1867,1.0,0,0,3,7,600,600,1790,2221,90
820000.0,4,2.75,2420,4635,1.5,0,0,5,7,2420,0,1590,3150,110
2160000.0,3,3.5,3080,6495,2.0,0,3,3,11,2530,550,4120,8620,18
820000.0,3,3.0,3850,38830,2.0,0,1,3,10,3850,0,2970,14050,14
887000.0,3,2.0,3000,22040,2.0,0,2,4,8,2470,530,2600,7947,73
159000.0,3,1.0,1360,20000,1.0,0,0,4,7,1360,0,1530,9997,61
824000.0,7,4.25,3670,4000,2.0,0,1,3,8,2800,870,2010,4000,50
812000.0,4,2.5,2270,5000,2.0,0,0,3,9,2270,0,1210,5000,0
242000.0,4,2.5,1750,11400,2.0,0,0,4,7,1750,0,1890,9024,39
625000.0,4,2.5,3550,8048,2.0,0,0,3,9,3550,0,3920,7871,7
399888.0,4,1.0,2370,30200,1.5,0,0,4,7,1570,800,1640,9719,66
289000.0,3,2.25,1670,6600,2.0,0,0,4,7,1670,0,1670,6801,24
400000.0,3,2.0,1860,12944,1.0,0,0,3,9,1860,0,2500,29279,12
1550000.0,3,2.5,4460,26027,2.0,0,0,3,12,4460,0,3770,26027,22
345000.0,2,1.0,1080,4000,1.0,0,0,3,7,1080,0,1530,4240,74
874950.0,2,1.0,1080,4000,1.0,0,0,3,7,1080,0,1530,4240,75
875000.0,3,2.75,2280,4280,1.0,0,0,5,7,1280,1000,1650,4280,97
628990.0,4,2.5,2540,32647,2.0,0,0,3,9,2540,0,2740,32647,19
535000.0,2,3.5,2560,5000,1.0,0,0,4,6,1280,1280,1390,4000,70
770126.0,4,2.75,2390,9300,1.0,0,0,3,8,1430,960,1910,9348,35
710000.0,4,2.5,2870,8995,1.0,0,0,5,8,1870,1000,2670,9672,46
465000.0,3,1.75,1510,4800,1.0,0,2,3,7,860,650,1510,4800,89
359000.0,3,1.75,2200,11520,1.0,0,0,4,7,2200,0,1690,8038,62
151000.0,2,0.75,720,5040,1.0,0,0,3,4,720,0,1290,4120,66
820000.0,3,2.5,2970,9600,2.0,0,0,3,9,2970,0,2970,9707,20
160000.0,3,1.5,960,6497,1.0,0,0,4,7,960,0,1160,7080,45
535000.0,4,1.75,1420,5000,1.5,0,0,4,7,1420,0,1490,5000,69
365000.0,3,2.25,1800,9010,1.0,0,0,3,7,1300,500,1950,10240,40
708000.0,4,2.5,3090,5600,2.0,0,0,3,9,3090,0,3080,5788,10
215000.0,3,1.0,1200,7280,1.0,0,0,4,7,1200,0,1200,8400,47
1950000.0,4,3.5,4065,18713,2.0,0,0,4,10,4065,0,3070,18713,27
390000.0,4,2.5,2570,22215,2.0,0,0,5,7,2570,0,2460,6533,56
570000.0,3,2.0,1530,5401,1.0,0,0,4,7,1530,0,1640,5467,77
383000.0,3,1.75,1500,13430,1.0,0,0,3,7,1500,0,1500,13430,37
370000.0,4,3.0,2490,5706,2.0,0,0,3,9,2490,0,2650,5880,10
454000.0,4,2.5,3040,12522,2.0,0,0,3,7,3040,0,2490,9742,15
1400000.0,5,3.25,4140,32700,1.0,0,4,3,10,2190,1950,3220,22077,42
371000.0,4,1.75,1690,10854,1.0,0,0,3,7,1690,0,2390,7000,37
530000.0,3,1.75,1430,10350,1.0,0,0,3,7,1430,0,1890,10350,56
608000.0,4,2.75,2490,9714,1.0,0,0,4,8,1400,1090,2060,15300,31
450000.0,3,1.75,1350,7200,1.0,0,0,5,7,1350,0,1100,7200,60
780000.0,4,2.5,3140,14421,2.0,0,0,3,10,3140,0,3140,17417,20
290000.0,4,2.5,2340,52272,2.0,0,0,2,8,2340,0,2480,40500,36
225000.0,3,1.75,1610,14182,1.0,0,0,4,7,1100,510,1510,8400,36
805000.0,4,2.5,3320,38032,2.0,0,0,4,10,3320,0,3270,37804,23
660000.0,3,2.5,2390,15669,2.0,0,0,3,9,2390,0,2640,12500,24
